PaymentID,LoanID,CustomerID,PaymentDate,AmountPaid,PrincipalComponent,InterestComponent,LateFee,PaymentStatus,PaymentMethod,ReceiptNumber,Currency,DaysPastDue,Channel,Notes
PM00000195,L0005667,C000139,11-Apr-2024 19:14,237.24,149.74,87.5,20.0,Pending,CASH,R586416,INR,0.0,MobileApp,Auto-debit
PM00000196,L0008786,C004927,2024-07-15,156.93,118.99,37.94,0.0,Failed,NETBANKING,R360059,INR,0.0,MobileApp,Waiver applied
PM00000197,L0000364,C007126,2024-09-12,146.39,101.25,45.14,0.0,failed,,R767957,USD,0.0,Agent,On-time
PM00000198,L0006010,C007438,"May 15, 2025",352.4,143.5,208.9,0.0,SUCCESS,CASH,R440448,INR,30.0,Partner,Partial payment
PM00000199,L0005767,C002355,04/02/2024,246.38,138.61,107.77,0.0,Success,NETBANKING,R613168,EUR,60.0,Branch,Waiver applied
PM00000200,L0006032,C000157,2024/10/11 17:11:06,,243.76,206.01,10.0,Reversed,UPI,R113269,EUR,30.0,Partner,Auto-debit
PM00000201,L0008888,C005747,2025-01-31,426.06,229.78,196.28,20.0,Success,WALLET,R671235,EUR,0.0,Agent,Waiver applied
PM00000202,L0008265,C004715,"May 24, 2025",,76.33,93.74,0.0,SUCCESS,WALLET,R671302,INR,10.0,Online,Auto-debit
PM00000203,L0007923,C005225,"Oct 04, 2025",142.35,101.72,40.63,0.0,failed,UPI,R569186,USD,0.0,Branch,Partial payment
PM00000204,L0005922,C000700,"Aug 27, 2025",230.79,94.8,135.99,20.0,Reversed,UPI,R939699,INR,5.0,Branch,Partial payment
PM00000205,L0009626,C001325,2024/03/05 08:39:26,344.55,153.55,191.0,0.0,failed,WALLET,R883161,USD,5.0,Agent,Waiver applied
PM00000206,L0007139,C001248,20-Mar-2024 16:11,224.95,127.33,97.62,0.0,Pending,UPI,R913297,EUR,5.0,MobileApp,Partial payment
PM00000207,L0005169,C001931,"Feb 15, 2025",246.71,91.79,154.92,0.0,failed,UPI,R491432,EUR,0.0,Agent,Waiver applied
PM00000208,L0007085,C002144,2025-06-17,400.56,147.88,252.68,0.0,Success,WALLET,R587414,USD,5.0,Branch,On-time
PM00000209,L0008856,C005980,08-01-2024,391.08,130.66,260.42,0.0,failed,NETBANKING,R421305,USD,10.0,BRANCH,On-time
PM00000210,L0009204,C001374,2025-06-20,450.58,250.71,199.87,0.0,Reversed,,R464829,INR,0.0,Agent,Partial payment
PM00000211,L0007044,C006484,2024-12-08,99541.59382030212,235.53,197.45,0.0,Failed,,R996234,EUR,0.0,Branch,On-time
PM00000212,L0009796,C007690,28/12/2024,265.66,192.65,73.01,50.0,Reversed,UPI,R517291,INR,0.0,Online,On-time
PM00000213,L0004775,C005591,07-Sep-2025 04:14,203.74,85.49,118.25,10.0,Pending,UPI,R256138,USD,10.0,Agent,Partial payment
PM00000214,L0009937,C002689,2024-03-09,241.92,162.71,79.21,50.0,Failed,WALLET,R945793,INR,60.0,Online,Manual payment
PM00000215,L0003247,C004744,2024/12/16 21:16:37,423.34,202.61,220.73,50.0,Success,NETBANKING,R293246,INR,30.0,BRANCH,Manual payment
PM00000216,L0006588,C001325,26-Oct-2025 07:15,201.77,118.68,83.09,0.0,SUCCESS,CASH,R337870,EUR,0.0,MobileApp,Auto-debit
PM00000217,L0005881,C003200,11-03-2025,130.21,89.97,40.24,20.0,Failed,NETBANKING,R986570,EUR,0.0,Partner,Waiver applied
PM00000218,L0006709,C000294,2024-09-20,277.39,214.62,62.77,0.0,Success,CARD,R384138,USD,0.0,Agent,Partial payment
PM00000219,L0009148,C006686,2024-11-07,474.15,251.12,223.03,10.0,Success,CARD,R286185,INR,5.0,Online,Auto-debit
PM00000220,L0005177,C005657,10-16-2025,444.48,263.57,180.91,0.0,Pending,NETBANKING,R546225,EUR,30.0,MobileApp,Waiver applied
PM00000221,L0003366,C005367,"Jul 24, 2024",224.02,103.95,120.07,0.0,SUCCESS,UPI,R125921,INR,0.0,BRANCH,On-time
PM00000222,L0008807,C004310,"Sep 06, 2024",353.27,134.08,219.19,0.0,SUCCESS,UPI,R282842,EUR,10.0,Online,Auto-debit
PM00000223,L0009817,C001838,30-Jan-2024 06:17,358.18,169.08,189.1,0.0,failed,WALLET,R530873,INR,0.0,Branch,Auto-debit
PM00000224,L0003493,C006363,2024-11-28,158.16,55.97,102.19,50.0,failed,NETBANKING,R941857,EUR,0.0,Agent,Manual payment
PM00000225,L0005168,C003123,19-Jul-2025 20:36,219.43,121.45,97.98,0.0,Pending,CARD,R349725,INR,10.0,Partner,Auto-debit
PM00000226,L0005633,C001569,"Feb 24, 2024",,49.76,109.35,0.0,SUCCESS,NETBANKING,R397456,INR,30.0,Online,On-time
PM00000227,L0001075,C007899,2023-11-26,77.79,50.13,27.66,20.0,Success,UPI,R104635,USD,5.0,MobileApp,Partial payment
PM00000228,L0002978,C003140,02-26-2024,0.0,0.0,0.0,0.0,Pending,NETBANKING,R434626,INR,0.0,BRANCH,Auto-debit
PM00000229,L0008962,C001713,2025/07/28 12:22:11,0.0,0.0,0.0,0.0,failed,NETBANKING,R516023,EUR,0.0,BRANCH,Waiver applied
PM00000230,L0003721,C000596,24-Aug-2024 04:50,378.53,268.21,110.32,0.0,SUCCESS,UPI,R680078,USD,0.0,Partner,Partial payment
PM00000231,L0002715,C002313,17/08/2025,409.89,215.35,194.54,0.0,Reversed,NETBANKING,R509104,USD,30.0,MobileApp,On-time
PM00000232,L0006467,C004027,23-Oct-2025 04:57,184.63,136.37,48.26,20.0,SUCCESS,NETBANKING,R984267,USD,30.0,MobileApp,Partial payment
PM00000233,L0001529,C004314,2024/06/07 17:51:31,136.82,44.14,92.68,0.0,Pending,NETBANKING,,EUR,0.0,Online,Partial payment
PM00000234,L0003592,C000573,"Apr 27, 2024",221.34,81.6,139.74,20.0,Failed,UPI,R767052,EUR,60.0,MobileApp,Waiver applied
PM00000235,L0003996,C004373,30-Apr-2024 10:11,123.62,72.5,51.12,0.0,SUCCESS,CASH,R597806,USD,5.0,Agent,Manual payment
PM00000236,L0004740,C003543,12/06/2024,309.09,180.91,128.18,20.0,SUCCESS,NETBANKING,R366619,USD,0.0,Branch,On-time
PM00000237,L0002327,C002955,2025-03-11,311.9,135.15,176.75,50.0,failed,CARD,R230386,INR,1327.832092880654,Agent,Waiver applied
PM00000238,L0002439,C006837,11-29-2024,219.66,101.49,118.17,10.0,Failed,CARD,R323371,EUR,0.0,Partner,On-time
PM00000239,L0009747,C007799,2025/03/03 02:31:01,218.98,153.1,65.88,20.0,Pending,WALLET,R847110,INR,10.0,Agent,Manual payment
PM00000240,L0004383,C002491,"Jul 13, 2024",347.12,171.67,175.45,10.0,Failed,CASH,R921551,EUR,5.0,MobileApp,Waiver applied
PM00000241,L0004655,C000074,02/12/2023,251.29,95.76,155.53,0.0,Success,CASH,R278331,USD,60.0,Online,Auto-debit
PM00000242,L0009380,C001468,2025-03-21,260.23,154.12,106.11,0.0,Pending,WALLET,,INR,60.0,Agent,Auto-debit
PM00000243,L0008071,C004951,"Dec 09, 2024",290.62,211.38,79.24,0.0,Failed,WALLET,R934429,INR,10.0,Branch,Waiver applied
PM00000244,L0009295,C003628,18-Nov-2023 02:24,305.93,223.49,82.44,0.0,Failed,CASH,R803014,INR,60.0,Partner,Manual payment
PM00000245,L0001225,C002013,2024/01/14 18:16:17,431.58,335.54,96.04,20.0,Success,UPI,R480023,USD,0.0,Agent,Auto-debit
PM00000246,L0004548,C002160,20-Aug-2024 06:20,141.11,80.6,60.51,50.0,Failed,CARD,R800176,INR,5.0,MobileApp,Waiver applied
PM00000247,L0005079,C002992,16-May-2024 21:42,283.26,118.98,164.28,50.0,Pending,NETBANKING,R459377,EUR,0.0,Partner,Manual payment
PM00000248,L0001016,C003675,2025-03-23,,84.55,141.24,10.0,Failed,NETBANKING,R118224,EUR,0.0,Online,Auto-debit
PM00000249,L0004916,C007387,2023/11/10 07:29:30,246.58,163.74,82.84,10.0,Pending,WALLET,R962219,INR,5.0,Branch,Manual payment
PM00000250,L0005153,C000139,08-May-2025 22:09,223.61,107.79,115.82,0.0,Success,CASH,R920115,INR,30.0,MobileApp,Waiver applied
PM00000251,L0002578,C000534,04/07/2024,434.75,236.27,198.48,0.0,SUCCESS,UPI,R431950,USD,10.0,Branch,On-time
PM00000252,L0006384,C005528,04/11/2025,287.31,186.05,101.26,50.0,SUCCESS,CASH,R726200,USD,60.0,Branch,Waiver applied
PM00000253,L0002578,C000284,10-31-2025,120.29,71.58,48.71,0.0,Failed,UPI,R517159,USD,30.0,BRANCH,Waiver applied
PM00000254,L0003240,C000770,2025/04/26 17:31:43,348.85,204.86,143.99,0.0,SUCCESS,WALLET,R769831,EUR,10.0,Branch,Manual payment
PM00000255,L0004609,C001455,2024/07/31 18:30:15,340.83,148.63,192.2,0.0,Success,CASH,R461540,INR,0.0,Agent,Partial payment
PM00000256,L0008577,C004426,25/10/2024,98.31,70.33,27.98,0.0,failed,UPI,R478346,USD,0.0,Partner,Auto-debit
PM00000257,L0004029,C001321,19-Feb-2025 08:08,292.06,111.03,181.03,50.0,Pending,CASH,R899648,EUR,5.0,MobileApp,Waiver applied
PM00000258,L0000280,C000875,26-Jun-2025 17:50,329.14,171.15,157.99,50.0,Success,NETBANKING,R467992,USD,5.0,Agent,On-time
PM00000259,L0005927,C006409,28-Jun-2025 07:13,139.64,62.98,76.66,0.0,Failed,CASH,R323441,INR,10.0,BRANCH,On-time
PM00000260,L0001328,C006578,2024/08/12 17:30:19,0.0,0.0,0.0,0.0,Failed,UPI,R156875,EUR,0.0,Agent,Partial payment
PM00000261,L0003622,C006673,24-Aug-2025 11:55,42.11,24.28,17.83,50.0,failed,UPI,R128278,USD,30.0,Online,On-time
PM00000262,L0001647,C005115,13/09/2024,409.05,300.32,108.73,0.0,Failed,UPI,R628962,EUR,0.0,Partner,On-time
PM00000263,L0008574,C001644,2024/06/18 14:05:11,171.67,87.52,84.15,0.0,SUCCESS,WALLET,R344930,EUR,0.0,Branch,On-time
PM00000264,L0004809,C002464,09/08/2024,342.46,248.09,94.37,0.0,SUCCESS,CASH,R920790,EUR,10.0,Branch,On-time
PM00000265,L0000196,C003993,2025-02-02,201.58,153.35,48.23,0.0,Pending,CARD,R265830,USD,0.0,Agent,Auto-debit
PM00000266,L0001780,C000411,2024/05/08 11:09:00,73.22,51.96,21.26,0.0,Failed,CARD,R567725,INR,0.0,Online,Waiver applied
PM00000267,L0005135,C005412,23-Nov-2023 08:10,123.43,67.48,55.95,20.0,Pending,CARD,R263223,USD,0.0,Agent,Partial payment
PM00000268,L0005448,C002281,2025/09/11 08:43:10,321.85,257.19,64.66,50.0,Failed,NETBANKING,R293890,INR,5.0,Branch,Partial payment
PM00000269,L0004139,C002507,14/01/2024,,231.22,175.11,0.0,SUCCESS,WALLET,R526780,INR,30.0,MobileApp,On-time
PM00000270,L0007151,C000863,2025/01/10 10:18:42,344.2,262.28,81.92,20.0,Reversed,CARD,R216253,INR,0.0,Agent,On-time
PM00000271,L0003157,C000357,"Nov 26, 2023",375.62,183.81,191.81,10.0,Failed,UPI,R826334,EUR,10.0,Partner,Manual payment
PM00000272,L0000083,C005651,24-Jul-2025 23:28,495.98,261.26,234.72,20.0,failed,UPI,R620002,EUR,30.0,Online,On-time
PM00000273,L0008118,C003302,2025/02/24 06:14:33,70.58,26.52,44.06,50.0,SUCCESS,CARD,R592178,USD,10.0,Partner,Partial payment
PM00000274,L0002170,C003784,09-26-2025,99.87,65.76,34.11,10.0,Failed,CARD,R644939,INR,0.0,Online,Waiver applied
PM00000275,L0002659,C007602,20/09/2025,71.55,22.1,49.45,0.0,Failed,NETBANKING,R834588,EUR,60.0,Agent,Waiver applied
PM00000276,L0009040,C004005,"May 16, 2024",42.0,17.05,24.95,0.0,Failed,WALLET,R321177,INR,0.0,MobileApp,Manual payment
PM00000277,L0009024,C007055,2025/06/27 13:03:03,301.11,161.93,139.18,20.0,failed,UPI,R846567,INR,5.0,MobileApp,Auto-debit
PM00000278,L0004790,C004556,2025-05-15,150.2,119.42,30.78,20.0,Pending,CARD,R937084,INR,10.0,Branch,Manual payment
PM00000279,L0001404,C004766,06-17-2025,507.28,154.82,352.46,0.0,failed,UPI,R311079,USD,0.0,Partner,Auto-debit
PM00000280,L0006390,C006690,08-Feb-2025 07:21,163.84,57.17,106.67,0.0,failed,CARD,R379801,USD,10.0,Agent,Waiver applied
PM00000281,L0007969,C004729,09/11/2023,256.14,182.51,73.63,0.0,failed,UPI,R774143,INR,5.0,Partner,Waiver applied
PM00000282,L0003107,C000686,"Mar 01, 2024",324.2,x,175.03,50.0,failed,WALLET,R788699,USD,0.0,BRANCH,Waiver applied
PM00000283,L0003449,C007577,2024/06/15 08:52:14,241.03,160.59,80.44,20.0,Success,WALLET,R873555,USD,0.0,Online,Auto-debit
PM00000284,L0000210,C005646,2025-04-03,231.26,121.81,109.45,50.0,Success,CASH,R695108,USD,5.0,MobileApp,Manual payment
PM00000285,L0008694,C003667,02-Nov-2025 01:59,81.08,57.32,23.76,50.0,Success,WALLET,R988613,USD,60.0,BRANCH,Manual payment
PM00000286,L0001803,C000318,"Sep 01, 2024",663.08,333.42,329.66,50.0,failed,CASH,R489497,USD,0.0,Agent,Auto-debit
PM00000287,L0001848,C000223,2025/09/21 18:43:58,489.55,251.34,238.21,10.0,SUCCESS,UPI,R304463,INR,60.0,Agent,Manual payment
PM00000288,L0005619,C004211,"Jun 11, 2025",179.5,89.36,90.14,0.0,Reversed,WALLET,R325053,INR,0.0,MobileApp,Partial payment
PM00000289,L0005517,C003853,2024-12-15,296.36,221.18,75.18,0.0,Reversed,WALLET,R622180,INR,0.0,BRANCH,On-time
PM00000290,L0006216,C000119,2023/12/23 09:36:35,398.4,210.58,187.82,50.0,Failed,UPI,R291105,EUR,60.0,MobileApp,Manual payment
PM00000291,L0002864,C007538,"Nov 24, 2024",350.17,204.85,145.32,0.0,Reversed,WALLET,R412318,INR,666.3236340408341,Partner,On-time
PM00000292,L0008287,C004918,19-May-2024 11:51,50.33,40.2,10.13,0.0,Reversed,CASH,R185932,EUR,60.0,Branch,On-time
PM00000293,L0005062,C003631,2025-06-11,323.72,179.94,143.78,0.0,SUCCESS,WALLET,R199866,INR,10.0,Branch,Manual payment
PM00000294,L0004189,C001853,"Jan 12, 2025",150.25,73.55,76.7,50.0,Failed,CASH,R913654,EUR,0.0,Agent,Auto-debit
PM00000295,L0001670,C007385,03-May-2025 09:40,276.76,85.82,190.94,10.0,SUCCESS,UPI,R580376,EUR,10.0,Online,Manual payment
PM00000296,L0001559,C003729,"Jun 24, 2025",255.67,130.69,124.98,0.0,Failed,WALLET,R257138,USD,0.0,Agent,Auto-debit
PM00000297,L0006981,C003681,05-24-2025,322.97,106.03,216.94,50.0,Pending,NETBANKING,R226770,USD,30.0,Partner,Manual payment
PM00000298,L0003788,C002982,2024/06/07 10:37:32,324.32,211.44,112.88,0.0,Pending,NETBANKING,R278548,INR,10.0,Branch,Partial payment
PM00000299,L0007703,C000068,2023-12-10,0.0,0.0,0.0,0.0,Pending,UPI,R188767,EUR,0.0,Online,On-time
PM00000300,L0002044,C005829,29/12/2024,357.85,115.71,242.14,10.0,Success,CARD,R818365,INR,0.0,Branch,Auto-debit
PM00000301,L0001516,C003616,"Jun 11, 2025",169.11,63.05,106.06,50.0,Pending,NETBANKING,R883812,USD,10.0,Branch,Manual payment
PM00000302,L0009547,C001074,2024/07/22 06:25:03,407.74,272.87,134.87,0.0,Pending,WALLET,R422447,INR,0.0,Agent,Manual payment
PM00000303,L0009935,C003474,10-11-2024,287.65,125.72,161.93,50.0,SUCCESS,UPI,R774166,INR,0.0,Branch,On-time
PM00000304,L0007128,C004707,2025-08-15,139.09,98.07,41.02,20.0,Reversed,UPI,R975955,USD,5.0,Agent,On-time
PM00000305,L0002110,C007810,09-16-2025,214.81,115.56,99.25,0.0,Pending,CARD,R106882,USD,0.0,Partner,Manual payment
PM00000306,L0004487,C002992,28/07/2024,402.78,132.53,270.25,0.0,Success,WALLET,R154340,USD,5.0,MobileApp,Waiver applied
PM00000307,L0006096,C006687,04-Jan-2024 08:04,163.89,71.12,92.77,0.0,SUCCESS,UPI,R674219,INR,0.0,MobileApp,Auto-debit
PM00000308,L0005412,C001903,01-02-2025,466.61,288.51,178.1,0.0,Reversed,WALLET,R495116,EUR,0.0,BRANCH,Manual payment
PM00000309,L0005564,C007341,2024/08/23 22:16:14,309.89,240.44,69.45,0.0,failed,WALLET,R447952,INR,30.0,Online,Waiver applied
PM00000310,L0007973,C002324,2025/08/11 02:09:53,154.42,119.07,35.35,0.0,Success,CASH,R668850,INR,5.0,Partner,Partial payment
PM00000311,L0006090,C007009,2025-05-27,302.19,104.06,198.13,10.0,Success,UPI,R994302,INR,10.0,Agent,On-time
PM00000312,L0007870,C002618,2024/10/27 20:50:47,254.96,159.48,95.48,10.0,Failed,WALLET,R790947,EUR,5.0,Partner,Auto-debit
PM00000313,L0009238,C005632,08-12-2025,219.76,144.04,75.72,0.0,Success,CASH,R207614,USD,0.0,BRANCH,Manual payment
PM00000314,L0005878,C001389,14-Mar-2024 10:53,17.73,10.92,6.81,0.0,Reversed,UPI,R170647,USD,30.0,Online,Manual payment
PM00000315,L0000689,C000834,11-24-2023,307.43,140.72,166.71,50.0,Success,WALLET,R343748,EUR,10.0,Partner,Waiver applied
PM00000316,L0008605,C004276,09-03-2024,301.35,127.84,173.51,10.0,Failed,NETBANKING,R322138,EUR,0.0,MobileApp,Partial payment
PM00000317,L0000777,C000544,29-Aug-2024 08:45,206.35,138.56,67.79,0.0,Reversed,NETBANKING,R801275,INR,0.0,BRANCH,Auto-debit
PM00000318,L0009095,C001560,24/01/2025,455.17,277.29,177.88,20.0,Failed,UPI,R428386,USD,30.0,Branch,Auto-debit
PM00000319,L0002251,C000854,2025-06-06,217.84,74.04,143.8,0.0,Success,CARD,R598009,INR,5.0,Agent,Auto-debit
PM00000320,L0004396,C000165,2024/06/16 17:42:49,502.95,234.62,268.33,0.0,Failed,WALLET,R733014,INR,60.0,Online,On-time
PM00000321,L0007510,C002285,"Oct 17, 2025",276.19,125.85,150.34,0.0,Reversed,CASH,R937451,EUR,0.0,Agent,Manual payment
PM00000322,L0000215,C003303,05/03/2025,320.42,133.32,187.1,10.0,failed,CASH,R437707,INR,0.0,Partner,Waiver applied
PM00000323,L0009092,C002337,08/08/2025,210.48,103.01,107.47,10.0,Pending,CASH,R232263,EUR,10.0,Partner,Partial payment
PM00000324,L0003048,C003047,24/07/2024,384.49,172.41,212.08,50.0,failed,CARD,,EUR,0.0,Partner,Manual payment
PM00000325,L0008095,C006296,08-11-2025,494.77,309.36,185.41,50.0,Reversed,WALLET,R303854,USD,0.0,Agent,Auto-debit
PM00000326,L0005651,C007955,14/02/2025,288.71,95.35,193.36,50.0,Failed,CARD,R346400,INR,0.0,Partner,Manual payment
PM00000327,L0007732,C004829,2025/06/07 18:11:28,233.67,161.1,72.57,0.0,failed,,R780616,EUR,60.0,Partner,Auto-debit
PM00000328,L0006512,C001515,2024-07-07,479.28,354.98,124.3,20.0,failed,WALLET,R756222,INR,0.0,Agent,On-time
PM00000329,L0007470,C007322,02/12/2023,302.06,98.7,203.36,0.0,Pending,,R789417,USD,0.0,Branch,Auto-debit
PM00000330,L0005706,C003842,03-21-2025,251.33,161.08,90.25,0.0,failed,UPI,R437996,USD,30.0,Agent,Auto-debit
PM00000331,L0004222,C002177,08-23-2025,150.76,45.71,105.05,20.0,failed,UPI,R610810,INR,5.0,Online,Partial payment
PM00000332,L0004723,C000994,"Jun 18, 2025",175.22,98.59,76.63,20.0,Pending,UPI,R892512,USD,10.0,MobileApp,Partial payment
PM00000333,L0005182,C002133,"Feb 02, 2025",92.71,43.93,48.78,0.0,failed,WALLET,R501171,INR,0.0,BRANCH,Manual payment
PM00000334,L0001419,C007207,"Feb 17, 2025",227.8,139.92,87.88,0.0,Reversed,NETBANKING,R271035,INR,5.0,BRANCH,Partial payment
PM00000335,L0001545,C000784,10-20-2024,337.21,210.88,126.33,20.0,Pending,,R326956,INR,0.0,MobileApp,Auto-debit
PM00000336,L0001087,C001141,31-Dec-2023 04:39,492.21,207.53,null,50.0,Pending,UPI,R220759,USD,30.0,BRANCH,Partial payment
PM00000337,L0000340,C005144,08-Mar-2024 12:48,244.26,135.68,108.58,0.0,Failed,NETBANKING,R923017,USD,10.0,Online,Auto-debit
PM00000338,L0004225,C002878,2024/11/08 15:30:02,408.9,247.27,161.63,20.0,Failed,CASH,R986510,EUR,30.0,Partner,On-time
PM00000339,L0007258,C002385,17/06/2025,232.93,157.54,75.39,0.0,SUCCESS,CARD,R694053,INR,0.0,Agent,Manual payment
PM00000340,L0003084,C006245,22/02/2024,524.58,265.23,259.35,50.0,Pending,WALLET,R759839,INR,0.0,MobileApp,Waiver applied
PM00000341,L0008758,C004187,2025/10/27 08:54:37,112.34,57.98,54.36,10.0,failed,CASH,R149992,INR,30.0,Partner,Manual payment
PM00000342,L0002394,C005344,13-Jun-2025 02:00,319.03,223.99,95.04,0.0,failed,NETBANKING,R610898,USD,5.0,BRANCH,Manual payment
PM00000343,L0005889,C007112,28-Aug-2025 05:16,477.37,176.53,300.84,10.0,failed,CASH,R907290,INR,10.0,Partner,Partial payment
PM00000344,L0007859,C000971,2025-04-27,277.02,126.06,150.96,0.0,Success,CARD,R415262,USD,30.0,Branch,Manual payment
PM00000345,L0005978,C007430,11-30-2024,137.36,80.08,57.28,0.0,Reversed,WALLET,R759946,INR,5.0,Partner,On-time
PM00000346,L0006981,C003677,2024/05/04 10:57:17,156.01,61.2,94.81,50.0,SUCCESS,WALLET,R627562,USD,0.0,Online,Partial payment
PM00000347,L0006246,C002843,"Nov 06, 2023",181.83,94.67,87.16,20.0,failed,NETBANKING,R329097,INR,60.0,BRANCH,Manual payment
PM00000348,L0001977,C001645,11/03/2025,286.31,127.48,158.83,0.0,failed,UPI,R664433,INR,5.0,Online,Auto-debit
PM00000349,L0006289,C000266,10-25-2024,236.84,141.79,95.05,50.0,Failed,NETBANKING,R623604,EUR,60.0,Online,Manual payment
PM00000350,L0008203,C005112,10-14-2024,202.46,71.96,130.5,0.0,Failed,WALLET,R411139,INR,30.0,Agent,Auto-debit
PM00000351,L0003393,C002581,2025-10-23,234.87,107.59,127.28,50.0,SUCCESS,CASH,R952220,EUR,5.0,Partner,Partial payment
PM00000352,L0001754,C006278,15-Mar-2024 13:59,244.67,159.26,85.41,10.0,failed,CASH,R902491,EUR,30.0,Online,Manual payment
PM00000353,L0000362,C003759,2025/01/10 06:40:07,54.06,25.62,28.44,0.0,Pending,NETBANKING,R194202,USD,0.0,Branch,Auto-debit
PM00000354,L0008210,C003929,"Jun 09, 2025",268.23,127.65,140.58,10.0,Failed,,R626523,EUR,0.0,BRANCH,Waiver applied
PM00000355,L0004722,C002451,2025-05-21,324.18,148.85,175.33,0.0,Failed,CASH,R364414,EUR,60.0,Agent,Manual payment
PM00000356,L0002983,C000217,10/04/2025,423.7,159.38,264.32,0.0,Reversed,CARD,R200718,USD,5.0,Online,Waiver applied
PM00000357,L0007996,C007988,"Dec 02, 2024",179.51,100.59,78.92,20.0,Success,NETBANKING,R211488,USD,30.0,Online,Auto-debit
PM00000358,L0009987,C006587,16-Nov-2024 04:37,139.75,75.0,64.75,0.0,failed,CASH,R685719,EUR,10.0,Agent,Auto-debit
PM00000359,L0009144,C007119,25-Mar-2025 13:25,215.92,76.62,139.3,0.0,Failed,CASH,R476382,EUR,0.0,MobileApp,Partial payment
PM00000360,L0008266,C002234,"Aug 24, 2024",130.06,80.94,49.12,0.0,SUCCESS,UPI,R268717,EUR,5.0,Branch,Manual payment
PM00000361,L0007631,C001763,15-Mar-2025 15:15,387.68,166.83,220.85,20.0,failed,WALLET,R850624,INR,10.0,Agent,Partial payment
PM00000362,L0001457,C001567,2024-12-22,-52587.08794295261,34.98,57.58,0.0,failed,UPI,R674418,USD,10.0,Agent,Manual payment
PM00000363,L0005259,C006375,12-25-2024,109.51,68.93,40.58,50.0,SUCCESS,NETBANKING,R230981,USD,30.0,Online,Partial payment
PM00000364,L0007646,C000472,"Dec 07, 2023",14.78,8.74,6.04,20.0,failed,CARD,R294694,EUR,5.0,Online,Waiver applied
PM00000365,L0009065,C000278,2025/10/02 14:37:17,574.42,222.99,351.43,0.0,Failed,CASH,R823729,INR,10.0,MobileApp,On-time
PM00000366,L0007702,C001398,07-21-2024,230.59,150.13,80.46,20.0,Reversed,NETBANKING,R607983,INR,0.0,Online,On-time
PM00000367,L0007801,C005000,"Jul 04, 2024",172.86,111.4,61.46,10.0,Pending,UPI,R708420,EUR,10.0,Online,On-time
PM00000368,L0002499,C004661,2025/02/23 12:53:25,154.95,71.47,83.48,0.0,SUCCESS,CASH,R751975,INR,10.0,Partner,Waiver applied
PM00000369,L0003351,C000367,25-May-2025 07:37,238.22,124.42,113.8,10.0,Failed,NETBANKING,R518790,INR,0.0,Partner,Auto-debit
PM00000370,L0002908,C005107,"Sep 15, 2024",183.08,95.98,87.1,10.0,Reversed,WALLET,R467613,EUR,5.0,MobileApp,Manual payment
PM00000371,L0005599,C005880,07-12-2025,402.34,266.08,136.26,50.0,SUCCESS,CASH,R912287,INR,10.0,Branch,Manual payment
PM00000372,L0008943,C000793,"Apr 23, 2024",268.06,119.03,149.03,0.0,Reversed,CARD,R104328,INR,60.0,BRANCH,Partial payment
PM00000373,L0004505,C006863,2025/03/14 19:39:26,236.93,107.07,129.86,0.0,Reversed,UPI,R931224,USD,0.0,Online,Auto-debit
PM00000374,L0005972,C000907,02-02-2025,251.33,182.46,68.87,0.0,Reversed,CASH,R268135,USD,10.0,Agent,Waiver applied
PM00000375,L0002365,C006268,09-Mar-2024 09:18,151.89,119.66,32.23,10.0,SUCCESS,UPI,R750979,INR,0.0,Agent,Waiver applied
PM00000376,L0005909,C001178,31-Oct-2024 19:35,400.36,159.39,240.97,10.0,Pending,CASH,R533594,EUR,60.0,BRANCH,Manual payment
PM00000377,L0003700,C004436,2025/02/04 21:21:00,398.06,259.72,138.34,0.0,Pending,WALLET,R814865,INR,5.0,MobileApp,Auto-debit
PM00000378,L0002475,C000990,02-19-2025,366.97,115.28,251.69,20.0,Pending,NETBANKING,R502934,INR,60.0,Branch,Waiver applied
PM00000379,L0006974,C005574,"Aug 09, 2025",151.45,71.99,79.46,20.0,failed,CARD,R984740,INR,0.0,Agent,Auto-debit
PM00000380,L0008997,C002943,11/01/2025,203.53,107.66,95.87,0.0,Success,UPI,R531023,INR,30.0,Branch,Manual payment
PM00000381,L0002192,C001302,"Mar 24, 2024",0.0,0.0,0.0,0.0,Pending,UPI,R111620,INR,5.0,Branch,Partial payment
PM00000382,L0001588,C001628,04-24-2024,102.14,39.36,62.78,0.0,SUCCESS,CARD,R456049,EUR,60.0,Partner,Auto-debit
PM00000383,L0005324,C007946,05-Oct-2025 02:28,305.43,157.57,147.86,0.0,Reversed,UPI,R507979,INR,10.0,Partner,Waiver applied
