Channel,City,Currency,CustomerID,Device,Discount,FraudFlag,LoanID,Merchant,PaymentMethod,ProductCategory,Quantity,Region,SKU,Timestamp,TotalAmount,TransactionID,UnitPrice
Online,toronto,AED,CUST006723,iOS,0.25,false,LN008535,IKEA,Neft,Apparel,1,MEA,APP-333542,2023-02-11,51920.2,TX002029,69226.94
In-Store,Hyderabad,AED,CUST006814,Android,0.08,false,LN008812,DMart,Upi,Books,1,Mea,BOO-587201,2023-03-10,9234.06,TX006667,10037.02
Online,Bengaluru,INR,CUST009968,iOS,0.04,false,LN008786,DMart,Card,Electronics,1,APAC,ELE-675237,2023-02-11,126074.62,TX007006,131327.73
Mobile,PARIS,USD,CUST008434,iOS,0.17,false,LN002329,Flipkart,Netbanking,Electronics,1,AMER,ELE-869068,2020-06-03,13373.47,TX002386,16112.62
Mobile,AHMEDABAD,INR,CUST000748,Web,0.14,false,LN003476,DMart,Upi,Toys,1,apac,TOY-191261,2024-02-18,31386.28,TX004926,36495.68
In-Store,san francisco,EUR,CUST002170,iOS,0.2,false,LN008583,BestBuy,Cash,Grocery,1,emea,GRO-614303,2024-04-10,12039.53,TX004631,15049.41
Mobile,ahmedabad,INR,CUST006094,Android,0.4,false,LN001747,Myntra,Upi,Electronics,3,Apac,ELE-533054,2024-12-13,50183.59,TX009279,27879.77
In-Store,HYDERABAD,USD,CUST002506,iOS,0.17,false,LN008399,Walmart,Neft,Electronics,4,Amer,ELE-168933,2025-04-10,220405.54,TX007721,66387.21
Mobile,NEW YORK,AED,CUST007980,POS,0.33,true,LN005123,Noon,Netbanking,Electronics,1,Mea,ELE-979205,2023-02-11,106794.57,TX007868,78339.76
Online,Doha,INR,CUST001628,iOS,0.11,false,LN008991,Carrefour,Card,Apparel,1,APAC,APP-162719,2023-02-11,12253.82,TX001067,13768.34
Online,doha,USD,CUST009296,Android,0.03,false,LN008638,Carrefour,Neft,Apparel,2,Amer,APP-570135,2021-07-15,72446.65,TX006355,56786.75
Mobile,pune,INR,CUST001583,iOS,0.02,false,LN001395,Flipkart,Netbanking,Beauty,1,apac,BEA-204469,2024-12-03,128631.7,TX006871,131256.84
Mobile,Delhi,EUR,CUST009029,Android,0,false,LN004329,IKEA,Upi,Books,1,EMEA,BOO-173914,2021-04-30,11688.17,TX000151,16697.39
Online,toronto,AED,CUST005113,iOS,0.16,false,LN000567,IKEA,Card,Books,1,Mea,BOO-329843,2019-03-11,124522.46,TX003473,148241.02
Online,SAN FRANCISCO,USD,CUST006843,Android,0.01,false,LN004805,Reliance Retail,Auto-debit,Automotive,2,Latam,AUT-236919,2021-12-10,195947.85,TX009505,98963.56
In-Store,London,USD,CUST007749,POS,0.32,false,LN002504,BestBuy,Netbanking,Toys,2,amer,TOY-927793,2022-04-20,180493.43,TX006752,132715.76
Online,madrid,EUR,CUST008462,Web,0.21,false,LN009873,BestBuy,Cash,Books,1,EMEA,BOO-133402,2023-02-11,21362,TX002107,27040.5
Online,BENGALURU,INR,CUST005595,Web,0.21,false,LN009936,Amazon,Card,Beauty,1,apac,BEA-320159,2023-02-11,172284.63,TX001754,19696.68
Mobile,Hyderabad,USD,CUST001033,POS,0.26,false,LN003159,DMart,Upi,Books,2,AMER,BOO-116785,2023-02-11,30101.63,TX005089,20338.94
Online,PARIS,AED,CUST000854,Web,0.24,false,LN001214,Reliance Retail,Upi,Apparel,1,mea,APP-583232,2023-01-17,103313.42,TX002467,135938.71
Online,Chennai,INR,CUST003482,POS,0.24,false,LN001803,BestBuy,Upi,Home,1,Apac,HOM-765926,2024-05-31,76583.05,TX004511,100767.17
Online,san francisco,USD,CUST009526,Android,0.04,false,LN006031,Reliance Retail,Cash,Toys,1,latam,TOY-910703,2023-02-11,69305.85,TX003963,72193.59
Mobile,san francisco,USD,CUST003110,Android,0.01,false,LN009297,Reliance Retail,Card,Beauty,1,LATAM,BEA-225185,2022-06-07,102911.47,TX008092,28683.78
Online,London,AED,CUST002906,POS,0.16,false,LN000193,Myntra,Netbanking,Toys,4,Mea,TOY-290254,2023-02-11,163840.25,TX004219,48761.98
In-Store,DELHI,USD,CUST001083,POS,0.14,false,LN006883,IKEA,Card,Beauty,1,LATAM,BEA-667562,2021-02-22,11180.06,TX001227,13000.07
In-Store,dubai,INR,CUST000897,POS,0.39,false,LN005427,Walmart,Cash,Beauty,1,apac,BEA-785057,2023-02-11,18071.99,TX002240,29626.22
Online,DELHI,AED,CUST007316,Android,0.16,false,LN006244,Reliance Retail,Card,Automotive,1,MEA,AUT-708316,2025-02-21,109178.71,TX008591,129974.66
In-Store,ahmedabad,USD,CUST006545,Web,0.39,false,LN007981,Carrefour,Cash,Automotive,1,amer,AUT-716172,2024-12-18,88561.26,TX004943,145182.39
In-Store,Chennai,EUR,CUST003484,iOS,0.22,false,LN007608,BestBuy,Auto-debit,Beauty,1,Emea,BEA-492323,2020-03-25,113420.6,TX003555,145411.02
Online,kolkata,INR,CUST002997,iOS,0.38,true,LN003632,BestBuy,Neft,Books,1,APAC,BOO-237374,2021-02-07,24935.04,TX009199,40217.8
Online,CHENNAI,USD,CUST003694,iOS,0.1,false,LN001605,DMart,Card,Grocery,1,LATAM,GRO-498231,2020-06-10,4443.06,TX008413,103945.57
In-Store,Doha,AED,CUST002808,POS,0.31,false,LN007564,Flipkart,Cash,Automotive,3,MEA,AUT-200278,2024-07-28,43410.8,TX008186,20971.4
In-Store,Doha,USD,CUST000448,Android,0.27,false,LN006044,Myntra,Upi,Grocery,1,LATAM,GRO-888707,2020-04-07,13132.56,TX007584,17989.81
Online,Chennai,AED,CUST009618,iOS,0.28,false,LN006429,Flipkart,Upi,Electronics,1,MEA,ELE-169640,2021-11-22,104929.12,TX008783,145734.89
In-Store,DELHI,INR,CUST003616,Android,0.11,false,LN000532,Flipkart,Neft,Toys,1,APAC,TOY-281948,2021-11-23,48504.63,TX006153,35071.93
Mobile,Bengaluru,USD,CUST005703,POS,0.39,false,LN008243,DMart,Netbanking,Home,0,Amer,HOM-894453,2025-10-06,161434.88,TX006664,132323.67
Online,PUNE,USD,CUST001038,iOS,0.08,false,LN008472,Walmart,Cash,Books,2,AMER,BOO-685294,2023-02-11,189542.65,TX007340,103012.31
Mobile,KOLKATA,INR,CUST000100,POS,0,false,LN000692,Carrefour,Auto-debit,Toys,2,Apac,TOY-739128,2023-08-07,153093.32,TX002930,80575.43
Mobile,delhi,USD,CUST007564,Android,0.05,false,LN003584,DMart,Netbanking,Electronics,5,AMER,ELE-939852,2023-02-11,160913.04,TX000287,33876.43
Mobile,Paris,EUR,CUST004241,Android,0.25,false,LN002775,IKEA,Card,Books,2,EMEA,BOO-289772,2024-07-10,89264.9,TX003378,59509.93
In-Store,Pune,USD,CUST002743,Android,0.06,false,LN007073,Amazon,Card,NaN,1,Amer,ELE-612546,2020-12-20,54687.29,TX002846,58177.97
In-Store,pune,INR,CUST000357,POS,0.28,false,LN003760,Carrefour,Card,Apparel,1,apac,APP-627191,2019-12-25,47902.12,TX002047,66530.72
Mobile,BERLIN,INR,CUST008710,Web,0.03,false,LN001921,DMart,Neft,Apparel,2,APAC,APP-428605,2019-04-27,198314.85,TX008285,102224.15
Mobile,Toronto,AED,CUST009643,iOS,0.27,false,LN007671,Myntra,Card,Books,1,mea,BOO-661502,2022-02-13,7767.53,TX009354,10640.45
Mobile,Chennai,AED,CUST001310,Web,0.39,false,LN009798,BestBuy,Neft,Automotive,5,Mea,AUT-806476,2025-10-03,219616.07,TX006461,72005.27
In-Store,kolkata,USD,CUST006209,POS,0.36,false,LN004423,Amazon,Card,Grocery,3,amer,GRO-590158,2023-12-06,263203.85,TX001324,137085.34
In-Store,CHENNAI,USD,CUST001199,Web,0.34,false,LN000716,Carrefour,Upi,Apparel,1,latam,APP-608801,2022-05-29,10050.2,TX006954,15227.58
In-Store,chennai,AED,CUST001658,iOS,0.2,false,LN004534,BestBuy,Card,Books,3,mea,BOO-134982,2023-08-29,103826.3,TX006139,43260.96
In-Store,New York,USD,CUST009651,Web,0.26,false,LN004870,Walmart,Auto-debit,Books,1,latam,BOO-318522,2023-09-30,51341.09,TX005328,69379.85
Mobile,DOHA,USD,CUST004029,Android,0.39,false,LN007926,DMart,Netbanking,Books,3,AMER,BOO-928997,2019-03-09,10512.54,TX006187,5744.56
Mobile,Pune,USD,CUST002075,iOS,0.07,false,LN001825,DMart,Upi,Beauty,5,AMER,BEA-528628,2022-01-10,23440.99,TX006566,22699.05
In-Store,kolkata,AED,CUST004310,Android,0.18,false,LN007353,Reliance Retail,Cash,Books,4,mea,BOO-572849,2023-02-11,142490.45,TX008191,43442.21
Online,mumbai,USD,CUST003160,Web,0.08,false,LN001759,BestBuy,Cash,Beauty,1,Latam,BEA-429252,2023-12-28,107222.97,TX003813,116546.71
Online,Toronto,USD,CUST005034,Android,0.33,false,LN007032,Walmart,Cash,Toys,1,amer,TOY-324127,2019-05-11,38549.68,TX000955,57536.83
In-Store,Chennai,USD,CUST004079,iOS,0.27,false,LN008315,Walmart,Auto-debit,Home,1,AMER,HOM-160619,2025-09-12,30856,TX007391,42268.5
Online,Berlin,USD,CUST009366,Android,0.01,false,LN009139,Carrefour,Auto-debit,Beauty,3,latam,BEA-366675,2022-12-13,216369.7,TX002113,72851.75
Online,ahmedabad,USD,CUST008337,Web,0.11,false,LN001659,Myntra,Card,Beauty,1,amer,BEA-293005,2023-02-11,61466.35,TX003738,69063.31
Mobile,doha,USD,CUST008647,POS,0.21,false,LN000516,Reliance Retail,Neft,Apparel,2,Latam,APP-103338,2022-01-01,172408.23,TX004430,109119.13
Mobile,SAN FRANCISCO,EUR,CUST006761,Android,0.27,false,LN007626,Amazon,Netbanking,Books,1,Emea,BOO-345662,2019-12-21,0,TX008024,56196.41
In-Store,NEW YORK,EUR,CUST006929,iOS,0.08,false,LN006989,Flipkart,Neft,Automotive,2,emea,AUT-860927,2023-02-11,38145.41,TX000636,20731.2
Mobile,Paris,USD,CUST003219,iOS,0.07,false,LN009510,Reliance Retail,Netbanking,Beauty,1,latam,BEA-986918,2020-07-10,156438.38,TX008078,61518.07
Online,Madrid,EUR,CUST005218,iOS,0.19,false,LN002076,Flipkart,Upi,Grocery,1,EMEA,GRO-541746,2022-08-30,91634.41,TX009373,12125.67
Online,Berlin,AED,CUST008584,POS,0.33,false,LN001887,Noon,Netbanking,Automotive,2,Mea,AUT-748573,2024-06-03,60027.42,TX007171,10172.68
Online,MADRID,USD,CUST006154,POS,0.37,true,LN005921,Noon,Netbanking,Grocery,4,amer,GRO-912232,2023-10-22,90169.46,TX000346,35781.53
Mobile,DUBAI,EUR,CUST005375,Android,0.18,false,LN003349,Noon,Netbanking,Books,3,Emea,BOO-898153,2022-11-01,150338.66,TX001038,132620.69
Mobile,London,EUR,CUST004521,iOS,0.33,false,LN007774,Reliance Retail,Cash,Apparel,1,emea,APP-758975,2023-02-11,55591.07,TX005776,82971.74
Mobile,MUMBAI,AED,CUST003538,POS,0.17,false,LN006926,Flipkart,Auto-debit,Electronics,2,MEA,ELE-957753,2024-11-23,124342.7,TX005311,26726.06
In-Store,HYDERABAD,USD,CUST005744,Android,0.35,false,LN000417,Carrefour,Netbanking,Automotive,1,latam,AUT-277585,2020-01-22,-9999.99,TX002236,34293.53
In-Store,HYDERABAD,USD,CUST004664,Web,0.38,false,LN006810,Noon,Neft,Apparel,1,amer,APP-859374,2025-10-26,43184.93,TX002035,69653.11
Mobile,DUBAI,AED,CUST007616,iOS,0.05,false,LN007262,Noon,Auto-debit,Home,2,MEA,HOM-979034,2025-02-25,279522.85,TX005183,147117.29
Online,BENGALURU,INR,CUST002447,Web,0.03,false,LN008133,IKEA,Auto-debit,Toys,2,APAC,TOY-846958,2023-02-11,70142.7,TX009621,36156.03
Online,New York,USD,CUST006903,Web,0.15,false,LN000759,IKEA,Cash,Grocery,1,LATAM,GRO-270921,2023-02-11,107898.39,TX002379,126939.28
Mobile,london,INR,CUST008245,iOS,0.07,false,LN002066,Carrefour,Netbanking,Apparel,5,apac,APP-154236,2022-05-21,90190.31,TX002774,98638.5
Mobile,SAN FRANCISCO,INR,CUST008816,Android,0.27,false,LN002787,Amazon,Upi,Electronics,3,Apac,ELE-491809,2025-04-08,17058.17,TX003949,7789.12
In-Store,MUMBAI,USD,CUST004725,Web,0.12,false,LN003262,BestBuy,Auto-debit,Beauty,1,latam,BEA-914013,2024-07-10,43685.46,TX001017,49642.57
Mobile,paris,AED,CUST007264,POS,0.19,false,LN000761,DMart,Upi,Books,1,mea,BOO-895873,2023-03-06,214915.56,TX002186,37174.47
Mobile,BERLIN,AED,CUST007774,Web,0.07,false,LN005873,IKEA,Neft,Books,1,mea,BOO-638924,2020-09-18,88306.02,TX008629,94952.71
Online,Sao Paulo,EUR,CUST003148,POS,0.4,false,LN008370,Reliance Retail,Cash,Grocery,2,Emea,GRO-537118,2024-11-24,20631.66,TX009953,17193.05
Mobile,NEW YORK,USD,CUST006243,POS,0.26,false,LN000147,Amazon,Card,Toys,2,amer,TOY-100505,2021-03-04,172847.31,TX006400,116788.72
In-Store,NEW YORK,USD,CUST008783,Web,0.06,false,LN002893,IKEA,Upi,Home,1,latam,HOM-263186,2022-08-09,53762.95,TX008043,57194.63
Mobile,AHMEDABAD,USD,CUST008211,Web,0.07,false,LN001939,BestBuy,Auto-debit,Beauty,1,Amer,BEA-518447,2024-12-05,5578.26,TX006648,5998.13
Mobile,Sao Paulo,USD,CUST006584,Web,0.19,false,LN002913,Carrefour,Netbanking,Automotive,2,latam,AUT-191981,2023-02-11,106657.38,TX006327,74833.73
Mobile,SAO PAULO,USD,CUST009512,Web,0.35,false,LN006808,Amazon,Neft,Books,1,AMER,BOO-464928,2023-09-08,95405.35,TX005801,146777.46
Online,LONDON,INR,CUST004145,iOS,0.18,false,LN003530,BestBuy,Cash,Grocery,1,APAC,GRO-575491,2020-12-18,131756.33,TX005305,84707.4
In-Store,toronto,INR,CUST001499,Web,0.35,true,LN002404,IKEA,Cash,Toys,3,apac,TOY-932579,2021-05-19,127203.18,TX000812,11207.85
In-Store,kolkata,USD,CUST000761,iOS,0.06,false,LN000770,Carrefour,Netbanking,Grocery,1,AMER,GRO-866340,2025-06-06,83280.89,TX003733,42752.53
In-Store,Dubai,AED,CUST002508,Web,0.1,false,LN006315,BestBuy,Auto-debit,Books,2,Mea,BOO-887253,2023-06-10,174248.62,TX005677,96804.79
Online,hyderabad,AED,CUST009709,POS,0.25,false,LN006047,Noon,Upi,Home,1,Mea,HOM-367631,2024-08-20,25121.07,TX003981,33494.76
Mobile,PARIS,USD,CUST009722,Web,0.37,false,LN002093,IKEA,Auto-debit,Toys,2,amer,TOY-828576,2020-12-10,10920.76,TX006156,8667.27
Online,AHMEDABAD,USD,CUST007074,POS,0.14,false,LN000630,Reliance Retail,Neft,Apparel,2,Amer,APP-778604,2023-02-11,209872.49,TX009680,122018.89
In-Store,london,USD,CUST006387,Web,0.04,false,LN002140,BestBuy,Netbanking,Grocery,2,latam,GRO-199870,2023-02-11,145240.3,TX007939,75645.99
In-Store,NEW YORK,USD,CUST001105,iOS,0.34,false,LN001542,Reliance Retail,Netbanking,Beauty,1,Amer,BEA-209722,2023-02-11,49788.89,TX007325,75437.71
In-Store,Hyderabad,USD,CUST006668,POS,0.3,false,LN003734,Noon,Cash,Books,2,LATAM,BOO-587023,2025-05-10,179104.59,TX008313,127931.85
Online,San Francisco,EUR,CUST004899,Android,0.09,false,LN009358,DMart,Cash,Books,2,EMEA,BOO-539830,2023-02-11,8229.87,TX002614,61804.15
Online,Chennai,USD,CUST004568,Android,0.18,false,LN009447,Amazon,Upi,Apparel,1,amer,APP-300505,2021-04-04,98076.98,TX004441,119606.07
In-Store,KOLKATA,AED,CUST000763,Android,0.27,false,LN003596,Amazon,Auto-debit,Automotive,1,mea,AUT-413032,2023-02-11,84092.86,TX004715,115195.7
In-Store,DELHI,EUR,CUST004257,iOS,0.01,false,LN005120,Walmart,Cash,Apparel,3,EMEA,APP-508584,2020-12-17,153743.18,TX009724,51765.38
Mobile,PARIS,INR,CUST005543,Web,0.34,false,LN003158,Reliance Retail,Upi,Home,1,apac,HOM-279922,2022-03-20,156117.6,TX006527,67532.99
Mobile,Toronto,AED,CUST000931,iOS,0.23,false,LN001788,Reliance Retail,Card,Apparel,1,MEA,APP-926310,2023-02-11,15444.03,TX005617,20057.18
In-Store,AHMEDABAD,EUR,CUST004288,POS,0.07,false,LN000246,Flipkart,Card,Home,1,Emea,HOM-351769,2023-02-11,132464.82,TX006375,142435.29
In-Store,san francisco,AED,CUST007395,Web,0.15,false,LN005943,Walmart,Upi,Automotive,1,MEA,AUT-978800,2024-02-27,62480.92,TX004581,87356.33
Online,Pune,EUR,CUST004367,Android,0.13,false,LN001432,Amazon,Auto-debit,Apparel,1,EMEA,APP-302491,2019-06-27,126832.79,TX006507,145784.82
Online,TORONTO,USD,CUST003462,Web,0.38,false,LN003558,Noon,Auto-debit,Apparel,2,Latam,APP-609342,2024-05-14,120594.91,TX008134,97253.96
Online,mumbai,AED,CUST008839,iOS,0.18,false,LN005067,IKEA,Neft,Home,1,MEA,HOM-541108,2023-02-11,43470.96,TX008194,71477.04
In-Store,Bengaluru,INR,CUST008223,POS,0.08,false,LN007494,Walmart,Cash,Books,1,APAC,BOO-637775,2023-02-11,7974.88,TX003810,8668.35
Mobile,delhi,EUR,CUST005665,Android,0.16,false,LN007012,Noon,Upi,Home,1,EMEA,HOM-119819,2021-03-24,119505.48,TX006174,142268.43
Online,Paris,EUR,CUST006925,Web,0.2,false,LN004632,Reliance Retail,Card,Grocery,1,Emea,GRO-469847,2023-02-11,18980.09,TX006731,23725.11
Online,Madrid,AED,CUST003636,Web,0.17,false,LN003255,Noon,Auto-debit,Apparel,3,mea,APP-485587,2025-08-16,8615.47,TX007650,3460.03
In-Store,SAO PAULO,USD,CUST009196,Web,0.03,false,LN007582,Walmart,Card,Automotive,1,LATAM,AUT-266929,2023-02-11,46322.38,TX005569,47755.03
In-Store,Doha,AED,CUST007377,Web,0.16,false,LN002834,Amazon,Upi,Grocery,2,MEA,GRO-414240,2022-07-03,210033.43,TX006547,125019.9
Online,HYDERABAD,EUR,CUST001564,POS,0.26,false,LN000977,IKEA,Card,Beauty,2,Emea,BEA-546067,2019-03-02,105234.91,TX008318,71104.67
Mobile,London,USD,CUST008465,POS,0.09,false,LN006860,DMart,Auto-debit,Automotive,3,Amer,AUT-754809,2023-02-11,203053.28,TX002393,74378.49
Mobile,LONDON,AED,CUST000447,POS,0,false,LN005908,Carrefour,Neft,Home,1,mea,HOM-152646,2025-09-19,14493.4,TX000453,19585.67
Mobile,pune,INR,CUST009016,iOS,0.08,true,LN004950,Amazon,Neft,Grocery,1,APAC,GRO-549614,2023-02-11,92612.18,TX001508,100665.41
In-Store,SAN FRANCISCO,INR,CUST006584,Android,0.39,false,LN002913,Flipkart,Card,Automotive,4,APAC,AUT-473449,2021-03-15,162458.23,TX008057,66581.24
Mobile,Berlin,AED,CUST008051,iOS,0.25,false,LN003122,IKEA,Auto-debit,Grocery,4,MEA,GRO-821342,2023-02-11,72639.65,TX007577,131719.08
Online,Dubai,INR,CUST008956,Web,0.3,false,LN009020,BestBuy,Card,Home,1,Apac,HOM-266463,2022-05-01,13883.76,TX006415,19833.95
Online,Toronto,EUR,CUST000449,iOS,0.15,false,LN004117,Carrefour,Netbanking,Books,1,Emea,BOO-309243,2023-07-13,67000.59,TX001819,78824.22
Mobile,Delhi,USD,CUST000751,Web,0,false,LN007159,BestBuy,Card,Automotive,5,AMER,AUT-195266,2020-06-30,52136.15,TX006769,10427.23
Online,Madrid,USD,CUST004596,POS,0.01,false,LN004844,DMart,Auto-debit,Toys,1,Amer,TOY-836258,2021-04-17,73772.38,TX002357,74517.56
Online,mumbai,EUR,CUST006170,Web,0.2,false,LN005726,IKEA,Cash,Automotive,1,EMEA,AUT-820513,2023-02-11,13116.65,TX002157,16395.81
Online,KOLKATA,USD,CUST007495,POS,0.06,false,LN008502,Reliance Retail,Neft,Books,2,Latam,BOO-970165,2020-01-31,254156.94,TX007460,135189.86
In-Store,Dubai,USD,CUST001654,Web,0.36,false,LN008009,BestBuy,Upi,Electronics,2,AMER,ELE-113946,2022-05-09,69292.21,TX008363,54134.54
Online,NEW YORK,AED,CUST007444,Android,0.38,false,LN003332,Reliance Retail,Upi,Electronics,1,mea,ELE-782247,2023-02-11,5436.41,TX003779,8768.41
Mobile,HYDERABAD,AED,CUST004281,Android,0.06,false,LN005139,Carrefour,Cash,Electronics,5,Mea,ELE-519206,2022-08-14,105413.29,TX000620,116529.78
Mobile,mumbai,USD,CUST009080,POS,0,false,LN003428,Carrefour,Cash,Apparel,1,latam,APP-101372,2024-08-07,36572.81,TX007220,36572.81
Online,Ahmedabad,USD,CUST009656,Android,0.1,false,LN000891,Walmart,Cash,Books,2,AMER,BOO-269859,2022-11-05,177327.95,TX009021,98758.65
Online,hyderabad,USD,CUST003333,POS,0.03,true,LN005698,DMart,Cash,Books,4,Amer,BOO-581316,2023-07-11,274514.23,TX004481,70751.09
Online,DELHI,EUR,CUST006804,POS,0.26,false,LN004239,Amazon,Card,Home,1,EMEA,HOM-833557,2019-04-18,64514.48,TX009536,135270.66
Mobile,CHENNAI,USD,CUST003531,iOS,0.34,false,LN009568,Myntra,Upi,Home,1,LATAM,HOM-495157,2024-02-19,58490.68,TX002765,1962.03
Mobile,dubai,AED,CUST005425,iOS,0.18,false,LN004314,Flipkart,Card,Books,3,Mea,BOO-445754,2024-09-28,225414.28,TX007376,91631.82
In-Store,sao paulo,USD,CUST002822,Web,0.18,false,LN009413,Reliance Retail,Auto-debit,Electronics,2,latam,ELE-479727,2022-11-16,51489.03,TX009280,31395.75
Mobile,TORONTO,EUR,CUST007252,iOS,0.07,false,LN004727,Noon,Upi,Apparel,2,Emea,APP-870364,2024-07-27,263559.86,TX003611,141698.85
Mobile,LONDON,USD,CUST007526,iOS,0.27,false,LN007551,Noon,Auto-debit,Automotive,2,LATAM,AUT-453339,2019-10-10,86310.83,TX003103,59117.01
Mobile,TORONTO,AED,CUST005097,Android,0.19,false,LN008512,BestBuy,Upi,Home,1,mea,HOM-301039,2024-09-14,69617.61,TX005755,85947.67
Mobile,sao paulo,USD,CUST009897,Android,0.29,false,LN000637,Flipkart,Cash,Home,1,Amer,HOM-635148,2022-07-12,66420.97,TX006693,93550.66
Online,Doha,EUR,CUST001695,Web,0.14,false,LN003776,Reliance Retail,Netbanking,Toys,1,Emea,TOY-993986,2024-11-26,22896.01,TX007884,26623.27
Online,Kolkata,USD,CUST007070,iOS,0.27,false,LN007736,Amazon,Cash,Automotive,2,latam,AUT-389695,2020-11-25,192444.5,TX000036,131811.3
Online,bengaluru,EUR,CUST001693,Web,0.35,false,LN008799,Amazon,Netbanking,Books,2,emea,BOO-358204,2025-03-15,78791.34,TX008770,98045.31
Online,HYDERABAD,AED,CUST001675,Web,0.32,false,LN002515,Amazon,Auto-debit,Home,1,MEA,HOM-357103,2019-10-26,61703.11,TX000653,18816.81
Mobile,DOHA,USD,CUST009721,iOS,0.3,false,LN009827,Walmart,Card,Electronics,3,LATAM,ELE-291216,2021-04-03,165605.81,TX004593,0.01
In-Store,paris,USD,CUST008313,POS,0.31,false,LN001509,Reliance Retail,Cash,Grocery,1,Amer,GRO-238041,2021-10-09,49373.29,TX009603,5105.35
Mobile,chennai,EUR,CUST001623,Web,0.21,false,LN004129,Walmart,Upi,Automotive,1,emea,AUT-397320,2023-02-11,51277.88,TX003482,64908.71
In-Store,bengaluru,AED,CUST003025,Android,0.08,false,LN007727,Noon,Upi,Toys,1,MEA,TOY-547220,2024-12-29,28265.59,TX001057,30723.47
Online,Paris,EUR,CUST006814,POS,0,false,LN008812,DMart,Neft,Home,2,EMEA,HOM-116261,2025-10-29,104370.26,TX006166,52185.13
Online,hyderabad,INR,CUST006282,iOS,0.36,false,LN007944,DMart,Upi,Automotive,1,APAC,AUT-534357,2024-09-10,91472.09,TX004990,142925.14
Mobile,ahmedabad,USD,CUST000194,iOS,0.23,false,LN006314,BestBuy,Neft,Books,1,LATAM,BOO-929727,2023-03-14,108670.49,TX001292,141130.51
In-Store,new york,USD,CUST002204,Android,0.36,false,LN005355,IKEA,Neft,Automotive,1,LATAM,AUT-748136,2021-03-31,27391.64,TX004901,42799.43
Online,Bengaluru,AED,CUST005910,iOS,0.11,false,LN009081,Walmart,Auto-debit,Automotive,4,Mea,AUT-453888,2023-02-10,98185.01,TX003929,27580.06
Online,berlin,AED,CUST007541,Android,0.38,false,LN002700,Carrefour,Netbanking,Grocery,1,MEA,GRO-889516,2024-07-13,68694.25,TX009366,110797.17
In-Store,paris,EUR,CUST000425,POS,0.37,false,LN009891,DMart,Upi,Apparel,2,EMEA,APP-839415,2020-07-08,139482.06,TX006700,110700.05
Mobile,Toronto,EUR,CUST005510,POS,0.08,false,LN007877,Amazon,Neft,Automotive,3,EMEA,AUT-533345,2023-02-11,108368.12,TX009003,1127.66
In-Store,MUMBAI,USD,CUST009799,POS,0.01,false,LN001809,Noon,Upi,Electronics,1,LATAM,ELE-262316,2022-04-06,123091.49,TX003282,124334.84
In-Store,BERLIN,AED,CUST008347,Android,0.02,false,LN007048,Noon,Card,Apparel,2,mea,APP-576971,2024-05-01,253498.72,TX001627,129336.08
In-Store,chennai,INR,CUST006556,POS,0.14,false,LN003624,BestBuy,Cash,Beauty,1,Apac,BEA-263206,2020-09-28,138516.38,TX001526,142795.69
In-Store,delhi,USD,CUST005797,POS,0.26,false,LN005746,Reliance Retail,Cash,Home,2,Amer,HOM-622614,2022-02-11,124534.51,TX008251,84144.94
Online,dubai,INR,CUST006731,Web,0.31,false,LN004349,Carrefour,Card,Books,1,apac,BOO-714573,2020-02-03,73775.81,TX006679,106921.47
In-Store,NEW YORK,AED,CUST008325,Android,0.02,false,LN005637,Carrefour,Upi,Toys,3,Mea,TOY-773658,2021-07-14,135094.09,TX007315,45950.37
Mobile,London,USD,CUST007664,iOS,0.39,false,LN006759,Walmart,Neft,Toys,2,Latam,TOY-762732,2023-02-11,92021.6,TX007473,75427.54
Online,Dubai,INR,CUST001695,Web,0.05,false,LN003776,Walmart,Neft,Beauty,5,APAC,BEA-266739,2025-01-16,193526.49,TX006706,40742.42
Mobile,LONDON,USD,CUST003040,iOS,0.14,false,LN001839,Noon,Neft,Electronics,1,amer,ELE-665304,2025-01-10,39406.97,TX007866,45822.06
In-Store,Berlin,USD,CUST007170,iOS,0.06,false,LN002670,Flipkart,Card,Automotive,1,AMER,AUT-250409,2024-03-29,213196.67,TX003781,103616.23
Mobile,delhi,USD,CUST000394,Android,0.28,false,LN004466,DMart,Auto-debit,Books,1,AMER,BOO-815529,2023-02-11,59344.38,TX007280,82422.75
Mobile,new york,USD,CUST008847,iOS,0,false,LN004163,BestBuy,Upi,Books,1,amer,BOO-937482,2023-02-11,114625.91,TX007021,29799.97
In-Store,Ahmedabad,AED,CUST005046,Android,0.01,false,LN003170,Myntra,Card,Electronics,3,Mea,ELE-663643,2025-06-30,13580.62,TX009595,4572.6
In-Store,kolkata,INR,CUST004052,Android,0.08,false,LN007265,Walmart,Netbanking,Toys,1,apac,TOY-320116,2023-05-10,4252.63,TX009973,4622.42
Online,BENGALURU,INR,CUST003539,Android,0.14,false,LN002158,Myntra,Auto-debit,Apparel,2,Apac,APP-803891,2023-02-11,8366.84,TX005748,4864.44
Online,BERLIN,INR,CUST009343,Web,0.32,false,LN000614,Carrefour,Netbanking,Electronics,1,Apac,ELE-338464,2024-06-18,65317.27,TX006080,96054.81
